name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
"26K13063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13063A,,26K13063A,,17925.68,Piece,Unit,1,"26K13063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,630 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",26K13079A,,26K13079A,,20828.48,Piece,Unit,1,"26K13079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",26K13100A,,26K13100A,,40448.93,Piece,Unit,1,"26K13100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1000 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",26K13124A,,26K13124A,,46166.03,Piece,Unit,1,"26K13124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",26K13125A,,26K13125A,,55290.38,Piece,Unit,1,"26K13125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",26K13160A,,26K13160A,,74645.33,Piece,Unit,1,"26K13160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1600 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",26K13180A,,26K13180A,,82327.13,Piece,Unit,1,"26K13180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,1800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13200A, Socomec Sirco Load Break Switch 2000A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 2000A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",26K13200A,,26K13200A,,92677.2,Piece,Unit,1,"26K13200A, Socomec Sirco Load Break Switch 2000A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,2000 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13250A, Socomec Sirco Load Break Switch 2500A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 2500A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",26K13250A,,26K13250A,,127820.6,Piece,Unit,1,"26K13250A, Socomec Sirco Load Break Switch 2500A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,2500 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K13320A, Socomec Sirco Load Break Switch 3200A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 3200A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",26K13320A,,26K13320A,,171433.4,Piece,Unit,1,"26K13320A, Socomec Sirco Load Break Switch 3200A, 3 Pole, 415 V AC, Frame B8, Kit Type 1, Open Execution",,,,,,Ampere/Current Rating,3200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713264803-Product-Screenshot 2024-04-16 162310.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23012A, Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",26K23012A,,26K23012A,,5730.375,Piece,Unit,1,"26K23012A, Socomec Sirco Load Break Switch 125A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,125 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23016A, Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",26K23016A,,26K23016A,,7133.1,Piece,Unit,1,"26K23016A, Socomec Sirco Load Break Switch 160A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,160 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23019A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",26K23019A,,26K23019A,,7389.75,Piece,Unit,1,"26K23019A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B3, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23020A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23020A,,26K23020A,,8031.375,Piece,Unit,1,"26K23020A, Socomec Sirco Load Break Switch 200A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,200 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23025A, Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23025A,,26K23025A,,10310.25,Piece,Unit,1,"26K23025A, Socomec Sirco Load Break Switch 250A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23030A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23030A,,26K23030A,,10381.05,Piece,Unit,1,"26K23030A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,315 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23039A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",26K23039A,,26K23039A,,12801.53,Piece,Unit,1,"26K23039A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B4, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,400 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23031A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23031A,,26K23031A,,13659.98,Piece,Unit,1,"26K23031A, Socomec Sirco Load Break Switch 315A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,315 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23040A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23040A,,26K23040A,,15053.85,Piece,Unit,1,"26K23040A, Socomec Sirco Load Break Switch 400A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,400 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23050A, Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23050A,,26K23050A,,18337.2,Piece,Unit,1,"26K23050A, Socomec Sirco Load Break Switch 500A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,500 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23063A,,26K23063A,,18961.13,Piece,Unit,1,"26K23063A, Socomec Sirco Load Break Switch 630A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,630 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",26K23079A,,26K23079A,,21594,Piece,Unit,1,"26K23079A, Socomec Sirco Load Break Switch 800A, 3 Pole, 415 V AC, Frame B5, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",26K23100A,,26K23100A,,40820.63,Piece,Unit,1,"26K23100A, Socomec Sirco Load Break Switch 1000A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1000 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",26K23124A,,26K23124A,,49502.48,Piece,Unit,1,"26K23124A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B6, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",26K23125A,,26K23125A,,55524.9,Piece,Unit,1,"26K23125A, Socomec Sirco Load Break Switch 1250A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1250 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",26K23160A,,26K23160A,,75579,Piece,Unit,1,"26K23160A, Socomec Sirco Load Break Switch 1600A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1600 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
"26K23180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",Socomec,Factory Automation,Low Voltage Switch Gear,Load Break Switches,"Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",26K23180A,,26K23180A,,83729.85,Piece,Unit,1,"26K23180A, Socomec Sirco Load Break Switch 1800A, 3 Pole, 415 V AC, Frame B7, Kit Type 2, Open Execution",,,,,,Ampere/Current Rating,1800 A,No. Of Poles,3 Pole,Rated Voltage (V),415V AC,Type,Open Execution,,,,,,,,,,,,,,,1713265112-Product-Screenshot 2024-04-16 162822.png,,,18%,,,,,,,,,1,1-2 Days,
