id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
353,"BHW-T10 4P C2, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C2,BHW,BHW-T10 4P C2,2902.8,2757.66,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],2A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,9977173151-BHW-T10-4P-C2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,89mm,92.77mm,115mm,0.84kg,1,1-2 Days,
354,"BHW-T10 4P C3, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C3,BHW,BHW-T10 4P C3,2902.8,2757.66,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],3A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,9432237861-BHW-T10-4P-C3,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,90mm,92.78mm,116mm,0.85kg,1,1-2 Days,
355,"BHW-T10 4P C4, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C4,BHW,BHW-T10 4P C4,3445.6,3273.32,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],4A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,1666129422-BHW-T10-4P-C4,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,91mm,92.79mm,117mm,0.86kg,1,1-2 Days,
356,"BHW-T10 4P C6, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C6,BHW,BHW-T10 4P C6,2194.8,2085.06,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],6A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,2851520224-BHW-T10-4P-C6,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,92mm,92.80mm,118mm,0.87kg,1,1-2 Days,
357,"BHW-T10 4P C10, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C10,BHW,BHW-T10 4P C10,2194.8,2085.06,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],10A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,6061523693-BHW-T10-4P-C1,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,93mm,92.81mm,119mm,0.88kg,1,1-2 Days,
358,"BHW-T10 4P C16, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C16,BHW,BHW-T10 4P C16,2194.8,2085.06,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],16A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,2644001969-BHW-T10-4P-C1,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,94mm,92.82mm,120mm,0.89kg,1,1-2 Days,
359,"BHW-T10 4P C20, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C20,BHW,BHW-T10 4P C20,2194.8,2085.06,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],20A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,5348376307-BHW-T10-4P-C2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,95mm,92.83mm,121mm,0.90kg,1,1-2 Days,
360,"BHW-T10 4P C25, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C25,BHW,BHW-T10 4P C25,2194.8,2085.06,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],25A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,4120808689-BHW-T10-4P-C2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,96mm,92.84mm,122mm,0.91kg,1,1-2 Days,
361,"BHW-T10 4P C32, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C32,BHW,BHW-T10 4P C32,2194.8,2085.06,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],32A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,9699498753-BHW-T10-4P-C3,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,97mm,92.85mm,123mm,0.92kg,1,1-2 Days,
362,"BHW-T10 4P C40, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C40,BHW,BHW-T10 4P C40,3209.6,3049.12,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],40A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,4370575016-BHW-T10-4P-C4,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,98mm,92.86mm,124mm,0.93kg,1,1-2 Days,
363,"BHW-T10 4P C50, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C50,BHW,BHW-T10 4P C50,3209.6,3049.12,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],50A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,1857697841-BHW-T10-4P-C5,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,99mm,92.87mm,125mm,0.94kg,1,1-2 Days,
364,"BHW-T10 4P C63, MCB, Four Pole Type C Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Four Pole Type C Miniature Circuit Breakers,BHW-T10 4P C63,BHW,BHW-T10 4P C63,3209.6,3049.12,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,FP,Instantaneous tripping,Type C,Rated current In [A],63A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Four Pole.png,9894987349-BHW-T10-4P-C6,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,100mm,92.88mm,126mm,0.95kg,1,1-2 Days,
365,"BHW-T10 1P D1, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D1,BHW,BHW-T10 1P D1,578.2,549.29,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],1A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,9600917847-BHW-T10-1P-D1,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,101mm,92.89mm,127mm,0.96kg,1,1-2 Days,
366,"BHW-T10 1P D2, MCB, SinglePole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D2,BHW,BHW-T10 1P D2,578.2,549.29,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],2A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,6275302075-BHW-T10-1P-D2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,102mm,92.90mm,128mm,0.97kg,1,1-2 Days,
367,"BHW-T10 1P D3, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D3,BHW,BHW-T10 1P D3,578.2,549.29,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],3A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,6410152081-BHW-T10-1P-D3,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,103mm,92.91mm,129mm,0.98kg,1,1-2 Days,
368,"BHW-T10 1P D4, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D4,BHW,BHW-T10 1P D4,578.2,549.29,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],4A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,1915127797-BHW-T10-1P-D4,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,104mm,92.92mm,130mm,0.99kg,1,1-2 Days,
369,"BHW-T10 1P D6, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D6,BHW,BHW-T10 1P D6,495.6,470.82,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],6A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,9657277417-BHW-T10-1P-D6,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,105mm,92.93mm,131mm,0.100kg,1,1-2 Days,
370,"BHW-T10 1P D10, MCB, SinglePole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D10,BHW,BHW-T10 1P D10,495.6,470.82,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],10A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,4202416931-BHW-T10-1P-D1,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,106mm,92.94mm,132mm,0.101kg,1,1-2 Days,
371,"BHW-T10 1P D16, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D16,BHW,BHW-T10 1P D16,495.6,470.82,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],16A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,4470386608-BHW-T10-1P-D1,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,107mm,92.95mm,133mm,0.102kg,1,1-2 Days,
372,"BHW-T10 1P D20, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D20,BHW,BHW-T10 1P D20,495.6,470.82,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],20A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,8051486740-BHW-T10-1P-D2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,108mm,92.96mm,134mm,0.103kg,1,1-2 Days,
373,"BHW-T10 1P D25, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D25,BHW,BHW-T10 1P D25,495.6,470.82,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],25A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,3409117437-BHW-T10-1P-D2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,109mm,92.97mm,135mm,0.104kg,1,1-2 Days,
374,"BHW-T10 1P D32, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D32,BHW,BHW-T10 1P D32,495.6,470.82,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],32A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,8355427621-BHW-T10-1P-D3,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,110mm,92.98mm,136mm,0.105kg,1,1-2 Days,
375,"BHW-T10 1P D40, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D40,BHW,BHW-T10 1P D40,826,784.7,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],40A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,8207071107-BHW-T10-1P-D4,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,111mm,92.99mm,137mm,0.106kg,1,1-2 Days,
376,"BHW-T10 1P D50, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D50,BHW,BHW-T10 1P D50,826,784.7,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],50A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,4248990873-BHW-T10-1P-D5,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,112mm,92.100mm,138mm,0.107kg,1,1-2 Days,
377,"BHW-T10 1P D63, MCB, Single Pole Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Single Pole Type D Miniature Circuit Breakers,BHW-T10 1P D63,BHW,BHW-T10 1P D63,826,784.7,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,SP,Instantaneous tripping,Type D,Rated current In [A],63A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-Single Pole.png,9793194495-BHW-T10-1P-D6,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,113mm,92.101mm,139mm,0.108kg,1,1-2 Days,
378,"BHW-T10 2P D1, MCB, Double Pol Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Double Pol Type D Miniature Circuit Breakers,BHW-T10 2P D1,BHW,BHW-T10 2P D1,1593,1513.35,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,DP,Instantaneous tripping,Type D,Rated current In [A],1A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-double Pole.png,1817200494-BHW-T10-2P-D1,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,114mm,92.102mm,140mm,0.109kg,1,1-2 Days,
379,"BHW-T10 2P D2, MCB, Double Pol Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Double Pol Type D Miniature Circuit Breakers,BHW-T10 2P D2,BHW,BHW-T10 2P D2,1593,1513.35,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,DP,Instantaneous tripping,Type D,Rated current In [A],2A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-double Pole.png,8160648756-BHW-T10-2P-D2,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,115mm,92.103mm,141mm,0.110kg,1,1-2 Days,
380,"BHW-T10 2P D3, MCB, Double Pol Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Double Pol Type D Miniature Circuit Breakers,BHW-T10 2P D3,BHW,BHW-T10 2P D3,1593,1513.35,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,DP,Instantaneous tripping,Type D,Rated current In [A],3A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-double Pole.png,7295057669-BHW-T10-2P-D3,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,116mm,92.104mm,142mm,0.111kg,1,1-2 Days,
381,"BHW-T10 2P D4, MCB, Double Pol Type D Miniature Circuit Breakers",Mitsubishi Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,Double Pol Type D Miniature Circuit Breakers,BHW-T10 2P D4,BHW,BHW-T10 2P D4,1593,1513.35,Piece,Each,1,"All models fully comply with IEC regulations,Compliance with IP2X protection rating (front surface) ,All models are compatible with reverse connection,Rated currents up to 125A for MCBs, 100A for RCCBs",--,--,--,--,--,No. of Poles,DP,Instantaneous tripping,Type D,Rated current In [A],4A,Type of overcurrent release,Thermal-magnetic,Mounting,IEC 35mm rail,Rated insulation voltage,660,--,--,--,--,--,--,--,--,--,--,1710330912-Product-BHW-double Pole.png,1561049715-BHW-T10-2P-D4,85362030,18%,http://dl.mitsubishielectric.com/dl/fa/document/catalog/lvcb/yn-c-0730/y0730b1803.pdf,--,--,--,117mm,92.105mm,143mm,0.112kg,1,1-2 Days,
